name,column_name,n_tuples,missing_perc,constancy,imbalance,uniqueness,unalikeability,entropy,density,mean_char,std_char,skewness_char,kurtosis_char,min_char,max_char,ml_method,impute_standard,impute_mode,impute_random,impute_knn,impute_mice,impute_logistic_regression,impute_random_forest,impute_kproto
abalone,'Sex',4177.0,0.5073,0.3698,1.2099,0.0015,0.6648,1.0954,1.1458,1.0,0.0,nan,nan,1.0,1.0,MLP,0.21939920418146563,0.22327700082002636,0.2136511131518135,0.22296529560985456,0.22275034074372077,0.22415137644286484,0.21918182690591503,0.22327700082002636,0.22327700082002636,0.22367584702880916,0.22433936655591796,0.22146295909188488,0.22481290167574275
abalone,'Sex',4177.0,0.5073,0.3698,1.2099,0.0015,0.6648,1.0954,1.1458,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.20439782489454908,0.22329176401355097,0.21335417894258785,0.21681030561976905,0.2184418495263005,0.2230401170428511,0.21507591168848741,0.22329176401355097,0.22329176401355097,0.2158263231145761,0.22008604522840003,0.2120732705602384,0.22152582725246428
abalone,'Sex',4177.0,0.4338,0.3581,1.1293,0.0013,0.666,1.0972,4.3065,1.0,0.0,nan,nan,1.0,1.0,MLP,0.22023907071364565,0.22815078105610964,0.2224519962586591,0.22019069546430284,0.22019069546430284,0.21943973761014574,0.22249627579979545,0.22815078105610964,0.22815078105610964,0.21763734658092482,0.2219909704851771,0.22661163445699842,0.21724950991160463
abalone,'Sex',4177.0,0.4338,0.3581,1.1293,0.0013,0.666,1.0972,4.3065,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.21397711717418744,0.20772608886677643,0.21501340506739985,0.22153705588678613,0.22153705588678613,0.20823464902134098,0.21633715545074278,0.20772608886677643,0.20772608886677643,0.21219526791981466,0.22141430403928086,0.21184527117727087,0.2185230854029254
abalone,'Sex',4177.0,0.4017,0.3653,1.1572,0.0012,0.6654,1.0963,2.0211,1.0,0.0,nan,nan,1.0,1.0,MLP,0.21948100642275492,0.22535753924910715,0.21925728747436926,0.22376550994817065,0.2243988165887647,0.22377798913739597,0.22268910619701787,0.22535753924910715,0.22535753924910715,0.2245259899634829,0.22146848580559578,0.22023837029945104,0.22381783251126675
abalone,'Sex',4177.0,0.4017,0.3653,1.1572,0.0012,0.6654,1.0963,2.0211,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.20718600531341516,0.21297393648338378,0.21502984319920898,0.20942315732771494,0.20824810028844515,0.22349782073796765,0.22565318378570637,0.21297393648338378,0.21297393648338378,0.2265467363673071,0.2232298584124352,0.21459124711609362,0.2227745569541921
abalone,'Sex',4177.0,0.3431,0.3626,1.157,0.0011,0.6656,1.0966,1.288,1.0,0.0,nan,nan,1.0,1.0,MLP,0.2195864569548879,0.22730843313441773,0.21681769700964207,0.22038664339316458,0.22038664339316458,0.21952193208568344,0.21570096627307916,0.22730843313441773,0.22730843313441773,0.2206896169620316,0.2128013142692975,0.22394377066835255,0.22056337736062648
abalone,'Sex',4177.0,0.3431,0.3626,1.157,0.0011,0.6656,1.0966,1.288,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.2111659961620429,0.20356499352634516,0.21521460471463189,0.20503116611633204,0.20503116611633204,0.21514320407784357,0.21133310564107793,0.20356499352634516,0.20356499352634516,0.2079312666748205,0.2035091366307634,0.21773200691457734,0.2180981828579785
abalone,'Sex',4177.0,0.2892,0.3698,1.2133,0.001,0.6647,1.0953,11.3503,1.0,0.0,nan,nan,1.0,1.0,MLP,0.21697716799400765,0.22164201499217923,0.21510064009029217,0.22097035346770405,0.22052971004219796,0.22076326724703108,0.22115449430032696,0.22164201499217923,0.22164201499217923,0.22114099728707598,0.22461058568996,0.21365910769538615,0.22199995468185146
abalone,'Sex',4177.0,0.2892,0.3698,1.2133,0.001,0.6647,1.0953,11.3503,1.0,0.0,nan,nan,1.0,1.0,TabNet,0.19908349015447638,0.20808676418054087,0.21793457219603624,0.2115055551144597,0.20966305234455593,0.22469648009170384,0.22156539162621552,0.20808676418054087,0.20808676418054087,0.21472187542728,0.22435169045601933,0.21281401628022284,0.21327103486949064
